Location ID,Location Name,Location Group,Location Type,Sensor ID,Place Open,Local Date/Time,UTC Date/Time,# of aggregated records,PM2.5 (ï¿½ï¿½g/mï¿½,PM2.5 (ï¿½ï¿½g/mï¿½ï¿½) c,0.3ï¿½ï¿½m particle c,CO2 (ppm) raw,CO2 (ppm) corrected,Temperature (ï¿½ï¿½C),Temperature (ï¿½ï¿½C) corre,Heat Index (ï¿½ï,Humidity (%) raw,Humidity (%) corrected,TVOC (ppb),TVOC index,NOX index,PM1 (ï¿½ï¿½g/,PM10 (ï¿½ï¿½g/,measure0,measure1,measure2,measure3,measure4,measure5,measure6,measure7,measure8,measure9,measure10,measure11,measure12,measure13,measure14,measure15,measure16,measure17,measure18,measure19
172238,Valenzuela,,Outdoor,airgradient:d83bda1c1d98,TRUE,5/2/2026 9:00,2026-05-02T01:00:00.000Z,60,20,20,851,411,411,40.7,42.9,61.1,30,46,101,105,1,13.3,21.1,,,,,,,,,,,,,,,,,,,,
172238,Valenzuela,,Outdoor,airgradient:d83bda1c1d98,TRUE,5/2/2026 8:00,2026-05-02T00:00:00.000Z,60,19,19,904,405,405,38.7,40.6,55.4,32,48,67,70,1,11.5,20.3,,,,,,,,,,,,,,,,,,,,
172238,Valenzuela,,Outdoor,airgradient:d83bda1c1d98,FALSE,5/2/2026 7:00,2026-05-01T23:00:00.000Z,60,34.5,34.5,1503,423,423,36.5,38,50.8,37,54,169,167,2,24,39.5,,,,,,,,,,,,,,,,,,,,
172238,Valenzuela,,Outdoor,airgradient:d83bda1c1d98,FALSE,5/2/2026 6:00,2026-05-01T22:00:00.000Z,60,39.4,39.4,1702,426,426,31.5,32.1,39.5,47,67,208,201,2,26.4,46.8,,,,,,,,,,,,,,,,,,,,
172238,Valenzuela,,Outdoor,airgradient:d83bda1c1d98,FALSE,5/2/2026 5:00,2026-05-01T21:00:00.000Z,60,29.5,29.5,1194,423,423,29.1,29.2,33.8,52,73,121,124,2,19,33.2,,,,,,,,,,,,,,,,,,,,
172238,Valenzuela,,Outdoor,airgradient:d83bda1c1d98,FALSE,5/2/2026 4:00,2026-05-01T20:00:00.000Z,60,15.1,15.1,674,419,419,29.4,29.7,34.5,51,72,86,91,2,7.7,16.4,,,,,,,,,,,,,,,,,,,,
172238,Valenzuela,,Outdoor,airgradient:d83bda1c1d98,FALSE,5/2/2026 3:00,2026-05-01T19:00:00.000Z,60,14.2,14.2,686,420,420,29.8,30.1,35.2,49,69,111,117,2,8.2,15.4,,,,,,,,,,,,,,,,,,,,
172238,Valenzuela,,Outdoor,airgradient:d83bda1c1d98,FALSE,5/2/2026 2:00,2026-05-01T18:00:00.000Z,60,30.6,30.6,1191,412,412,30.4,30.8,36,47,67,372,288,2,21.2,33.4,,,,,,,,,,,,,,,,,,,,
172238,Valenzuela,,Outdoor,airgradient:d83bda1c1d98,FALSE,5/2/2026 1:00,2026-05-01T17:00:00.000Z,60,19.4,19.4,880,412,412,30.6,31.1,36.3,46,65,239,196,2,12.7,21.9,,,,,,,,,,,,,,,,,,,,
172238,Valenzuela,,Outdoor,airgradient:d83bda1c1d98,FALSE,5/2/2026 0:00,2026-05-01T16:00:00.000Z,60,7,7,479,414,414,30.8,31.3,36.6,45,64,88,93,2,4.2,7.5,,,,,,,,,,,,,,,,,,,,
172238,Valenzuela,,Outdoor,airgradient:d83bda1c1d98,FALSE,5/1/2026 23:00,2026-05-01T15:00:00.000Z,59,5.6,5.6,437,415,415,31,31.5,36.6,44,62,88,93,1,3.4,5.9,,,,,,,,,,,,,,,,,,,,
172238,Valenzuela,,Outdoor,airgradient:d83bda1c1d98,FALSE,5/1/2026 22:00,2026-05-01T14:00:00.000Z,60,10.9,10.9,569,414,414,31.1,31.7,36.9,44,62,144,145,1,5.9,11.7,,,,,,,,,,,,,,,,,,,,
172238,Valenzuela,,Outdoor,airgradient:d83bda1c1d98,FALSE,5/1/2026 21:00,2026-05-01T13:00:00.000Z,59,7.5,7.5,500,410,410,31.5,32.1,37.8,43,62,135,139,1,4.5,8,,,,,,,,,,,,,,,,,,,,
172238,Valenzuela,,Outdoor,airgradient:d83bda1c1d98,FALSE,5/1/2026 20:00,2026-05-01T12:00:00.000Z,58,4.6,4.6,384,404,404,31.8,32.4,38.2,42,60,61,63,1,2.4,5,,,,,,,,,,,,,,,,,,,,
172238,Valenzuela,,Outdoor,airgradient:d83bda1c1d98,TRUE,5/1/2026 19:00,2026-05-01T11:00:00.000Z,57,5.1,5.1,380,401,401,32.2,33,39.4,42,60,39,38,1,2.5,5.5,,,,,,,,,,,,,,,,,,,,
172238,Valenzuela,,Outdoor,airgradient:d83bda1c1d98,TRUE,5/1/2026 18:00,2026-05-01T10:00:00.000Z,60,5.5,5.5,400,402,402,33.8,34.8,42.8,39,56,40,39,1,2.7,5.8,,,,,,,,,,,,,,,,,,,,
172238,Valenzuela,,Outdoor,airgradient:d83bda1c1d98,TRUE,5/1/2026 17:00,2026-05-01T09:00:00.000Z,60,7.7,7.7,497,403,403,35.8,37.2,49.5,38,56,78,83,1,4.7,8.2,,,,,,,,,,,,,,,,,,,,
172238,Valenzuela,,Outdoor,airgradient:d83bda1c1d98,TRUE,5/1/2026 16:00,2026-05-01T08:00:00.000Z,60,5.2,5.2,421,404,404,36.4,37.8,51,38,55,85,85,1,3,5.5,,,,,,,,,,,,,,,,,,,,
172238,Valenzuela,,Outdoor,airgradient:d83bda1c1d98,TRUE,5/1/2026 15:00,2026-05-01T07:00:00.000Z,60,4.4,4.4,390,406,406,37.3,38.9,53.6,37,54,74,75,1,2.5,4.9,,,,,,,,,,,,,,,,,,,,
172238,Valenzuela,,Outdoor,airgradient:d83bda1c1d98,TRUE,5/1/2026 14:00,2026-05-01T06:00:00.000Z,58,14.9,14.9,751,402,402,36.9,38.4,54.2,39,57,45,45,1,9.2,16.1,,,,,,,,,,,,,,,,,,,,
