Location ID,Location Name,Location Group,Location Type,Sensor ID,Place Open,Local Date/Time,UTC Date/Time,# of aggregated records,PM2.5 (ï¿½ï¿½g/mï¿½,PM2.5 (ï¿½ï¿½g/mï¿½ï¿½) c,0.3ï¿½ï¿½m particle c,CO2 (ppm) raw,CO2 (ppm) corrected,Temperature (ï¿½ï¿½C),Temperature (ï¿½ï¿½C) corre,Heat Index (ï¿½ï,Humidity (%) raw,Humidity (%) corrected,TVOC (ppb),TVOC index,NOX index,PM1 (ï¿½ï¿½g/,PM10 (ï¿½ï¿½g/,measure0,measure1,measure2,measure3,measure4,measure5,measure6,measure7,measure8,measure9,measure10,measure11,measure12,measure13,measure14,measure15,measure16,measure17,measure18,measure19
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,TRUE,1/4/2026 17:00,2026-01-04T09:00:00.000Z,60,2.9,2.9,232,417,417,27.4,27.4,28,53,53,282,250,1,0.8,3.2,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,TRUE,1/4/2026 16:00,2026-01-04T08:00:00.000Z,60,1.6,1.6,213,414,414,28,28,28.6,51,51,785,398,1,0.5,1.9,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,TRUE,1/4/2026 15:00,2026-01-04T07:00:00.000Z,60,10.3,10.3,382,413,413,28.9,28.9,29.4,50,50,1736,461,1,4,12.7,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,TRUE,1/4/2026 14:00,2026-01-04T06:00:00.000Z,60,0.4,0.4,132,412,412,29.9,29.9,30.5,47,47,842,432,1,0.1,0.4,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,TRUE,1/4/2026 13:00,2026-01-04T05:00:00.000Z,60,2.1,2.1,186,412,412,30.3,30.3,30.9,46,46,657,279,1,0.9,2.6,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,TRUE,1/4/2026 12:00,2026-01-04T04:00:00.000Z,60,0.5,0.5,120,412,412,30.2,30.2,30.8,47,47,231,215,1,0.1,0.6,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,TRUE,1/4/2026 11:00,2026-01-04T03:00:00.000Z,60,4.9,4.9,323,412,412,29.7,29.7,30.3,48,48,393,306,1,2.4,5.1,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,TRUE,1/4/2026 10:00,2026-01-04T02:00:00.000Z,60,1.8,1.8,222,412,412,29.5,29.5,30.1,48,48,405,296,1,0.5,2,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,TRUE,1/4/2026 9:00,2026-01-04T01:00:00.000Z,59,3.3,3.3,260,414,414,28.5,28.5,29,50,50,531,228,1,1,3.7,,,,,,,,,,,,,,,,,,,,
172532,Pasay Rotonda,,Outdoor,airgradient:34b7da9fa668,TRUE,1/4/2026 8:00,2026-01-04T00:00:00.000Z,60,1.9,1.9,215,415,415,27.5,27.5,28.1,52,52,138,135,1,0.2,2.2,,,,,,,,,,,,,,,,,,,,
