timestamp,PM1 (��g/,PM2.5 (��g/m��) c,PM10 (��g/,Temperature (��C) corre,Humidity (%) corrected
2026-01-10 10:00:00+08:00,15.1,24.1,24.7,30.5,49
2026-01-10 11:00:00+08:00,22.4,33.0,36.6,31.4,48
2026-01-10 12:00:00+08:00,20.4,30.8,34.0,31.6,47
2026-01-10 13:00:00+08:00,19.8,29.0,30.6,31.0,48
2026-01-10 14:00:00+08:00,12.6,23.3,23.8,30.3,50
2026-01-10 15:00:00+08:00,7.0,15.5,17.0,29.4,54
2026-01-10 16:00:00+08:00,15.5,26.4,28.6,28.4,58
2026-01-10 17:00:00+08:00,25.5,39.6,46.5,28.2,60
2026-01-10 21:00:00+08:00,21.9,34.1,38.9,27.3,60
2026-01-10 22:00:00+08:00,21.5,35.8,41.4,27.0,60
2026-01-10 23:00:00+08:00,15.1,27.0,29.5,27.3,59
2026-01-11 00:00:00+08:00,13.9,26.7,28.5,26.9,60
2026-01-11 01:00:00+08:00,9.8,22.3,23.2,26.8,61
2026-01-11 06:00:00+08:00,32.4,51.9,59.2,26.9,61
2026-01-11 07:00:00+08:00,38.1,60.4,69.6,27.4,61
2026-01-11 08:00:00+08:00,33.5,51.4,62.9,28.3,59
2026-01-11 09:00:00+08:00,30.5,47.3,57.3,29.9,54
2026-01-11 10:00:00+08:00,33.4,51.9,62.1,30.5,52
2026-01-11 11:00:00+08:00,35.8,55.7,66.4,31.2,50
2026-01-11 15:00:00+08:00,8.1,13.8,15.5,31.6,48
2026-01-11 16:00:00+08:00,2.3,5.8,6.1,30.5,51
2026-01-11 17:00:00+08:00,3.7,8.8,9.8,29.5,53
2026-01-11 18:00:00+08:00,4.1,9.3,10.2,28.4,56
2026-01-11 19:00:00+08:00,3.9,9.3,10.1,28.0,57
2026-01-11 20:00:00+08:00,2.1,5.8,6.2,27.8,58
2026-01-11 21:00:00+08:00,1.1,4.6,5.1,27.6,57
2026-01-11 22:00:00+08:00,1.1,3.8,4.4,27.5,57
2026-01-11 23:00:00+08:00,0.0,0.5,0.6,27.2,56
2026-01-12 00:00:00+08:00,0.1,1.4,1.6,27.2,56
2026-01-12 01:00:00+08:00,0.0,0.4,0.6,27.4,55
2026-01-12 02:00:00+08:00,0.1,0.2,0.2,27.3,54
2026-01-12 03:00:00+08:00,4.1,8.6,9.5,27.4,54
2026-01-12 04:00:00+08:00,2.4,6.9,7.5,27.4,55
2026-01-12 05:00:00+08:00,4.4,10.1,11.0,27.3,55
2026-01-12 06:00:00+08:00,12.7,22.5,24.8,27.3,56
2026-01-12 07:00:00+08:00,12.6,22.4,24.2,27.7,54
2026-01-12 08:00:00+08:00,5.0,11.1,11.8,28.4,50
2026-01-12 09:00:00+08:00,6.1,12.3,13.4,29.1,49
2026-01-12 10:00:00+08:00,9.0,19.1,19.9,30.1,47
2026-01-12 11:00:00+08:00,7.4,17.1,18.0,30.1,46
2026-01-12 12:00:00+08:00,4.8,10.6,11.5,30.8,45
2026-01-12 13:00:00+08:00,2.2,5.1,5.3,31.4,44
2026-01-12 17:00:00+08:00,17.3,29.1,32.7,29.5,50
2026-01-12 18:00:00+08:00,19.2,32.5,37.0,28.8,52
2026-01-12 19:00:00+08:00,9.7,20.6,21.8,28.1,55
2026-01-12 23:00:00+08:00,7.3,20.9,22.3,27.5,57
2026-01-13 00:00:00+08:00,7.3,20.4,21.9,27.5,57
2026-01-13 01:00:00+08:00,6.8,18.7,19.9,27.3,58
2026-01-13 02:00:00+08:00,6.4,15.5,17.1,27.1,58
2026-01-13 07:00:00+08:00,25.6,38.6,45.3,27.7,57
2026-01-13 08:00:00+08:00,27.7,41.7,49.8,28.3,55
2026-01-13 09:00:00+08:00,21.9,31.9,34.8,28.9,51
2026-01-13 10:00:00+08:00,25.5,38.3,44.7,29.8,50
2026-01-13 11:00:00+08:00,23.5,35.4,40.4,29.7,51
2026-01-13 12:00:00+08:00,25.0,37.4,43.3,29.7,52
2026-01-13 13:00:00+08:00,26.0,38.9,45.5,31.0,49
2026-01-13 14:00:00+08:00,26.2,39.0,45.9,31.0,49
2026-01-13 15:00:00+08:00,24.0,35.5,40.8,30.9,50
2026-01-13 16:00:00+08:00,25.0,37.0,42.9,30.1,52
2026-01-13 17:00:00+08:00,27.4,41.7,49.7,29.6,53
2026-01-13 18:00:00+08:00,34.6,54.2,65.3,29.8,53
2026-01-13 19:00:00+08:00,58.8,92.2,97.0,29.5,54
2026-01-13 20:00:00+08:00,33.6,53.0,59.8,29.0,56
2026-01-13 21:00:00+08:00,18.0,29.7,32.4,28.4,58
2026-01-14 01:00:00+08:00,8.0,19.1,20.0,27.5,58
2026-01-14 02:00:00+08:00,12.1,23.3,24.4,27.3,58
2026-01-14 03:00:00+08:00,12.2,23.9,25.1,27.2,59
2026-01-14 04:00:00+08:00,17.2,28.7,30.6,27.2,59
2026-01-14 05:00:00+08:00,16.8,28.3,30.1,27.3,60
2026-01-14 06:00:00+08:00,20.3,32.4,36.0,27.1,61
2026-01-14 07:00:00+08:00,15.9,26.9,29.6,27.5,60
2026-01-14 08:00:00+08:00,8.2,16.9,17.8,28.7,57
2026-01-14 09:00:00+08:00,7.3,15.2,15.9,30.4,53
2026-01-14 10:00:00+08:00,6.8,12.8,13.6,30.9,50
2026-01-14 11:00:00+08:00,13.0,22.3,25.2,32.0,47
2026-01-14 15:00:00+08:00,31.7,47.9,58.4,30.1,57
2026-01-14 16:00:00+08:00,26.2,39.7,46.6,30.5,53
2026-01-14 17:00:00+08:00,6.7,13.8,14.6,29.9,54
2026-01-14 18:00:00+08:00,8.0,16.6,17.7,28.8,55
2026-01-14 19:00:00+08:00,20.0,31.6,35.0,28.6,56
2026-01-14 20:00:00+08:00,19.2,31.1,34.4,28.2,57
2026-01-14 21:00:00+08:00,6.3,14.3,15.0,27.6,60
2026-01-15 01:00:00+08:00,11.1,22.1,22.8,26.9,63
2026-01-15 02:00:00+08:00,0.6,2.6,2.9,26.3,64
2026-01-15 03:00:00+08:00,3.8,10.4,11.0,26.5,64
2026-01-15 07:00:00+08:00,3.0,6.5,7.1,26.6,61
2026-01-15 08:00:00+08:00,0.7,2.4,2.6,27.6,57
2026-01-15 09:00:00+08:00,0.4,2.3,2.6,29.0,54
2026-01-15 10:00:00+08:00,1.2,4.5,4.9,30.0,52
2026-01-15 11:00:00+08:00,2.4,6.1,6.6,27.5,57
2026-01-15 12:00:00+08:00,14.8,25.3,28.1,27.8,57
2026-01-15 13:00:00+08:00,24.8,38.9,45.8,29.0,55
2026-01-15 14:00:00+08:00,22.7,35.3,40.4,29.8,52
2026-01-15 15:00:00+08:00,23.4,35.9,40.9,29.0,55
2026-01-15 16:00:00+08:00,18.6,29.8,32.5,28.0,60
2026-01-15 17:00:00+08:00,16.9,27.4,29.1,28.1,58
2026-01-15 18:00:00+08:00,21.0,32.1,35.9,27.7,58
2026-01-15 23:00:00+08:00,5.9,17.3,19.3,27.2,60
2026-01-16 00:00:00+08:00,4.6,10.9,12.5,27.0,61
2026-01-16 01:00:00+08:00,6.3,16.6,18.2,26.8,61
2026-01-16 08:00:00+08:00,18.7,30.6,34.1,27.3,59
2026-01-16 09:00:00+08:00,12.1,23.1,25.0,28.6,55
2026-01-16 10:00:00+08:00,7.5,13.7,14.9,30.1,50
2026-01-16 11:00:00+08:00,23.4,35.7,41.2,29.9,51
2026-01-16 12:00:00+08:00,26.6,40.5,48.2,30.5,50
2026-01-16 13:00:00+08:00,25.0,37.2,43.0,31.0,47
2026-01-16 14:00:00+08:00,27.1,40.9,48.4,31.2,47
2026-01-16 15:00:00+08:00,23.7,35.7,41.4,31.1,46
2026-01-16 16:00:00+08:00,6.6,15.8,17.0,30.6,47
2026-01-16 17:00:00+08:00,8.8,17.8,19.7,29.3,51
2026-01-16 18:00:00+08:00,20.8,33.0,37.1,28.3,54
2026-01-16 19:00:00+08:00,25.1,39.0,46.3,28.1,55
2026-01-16 20:00:00+08:00,26.2,41.2,49.4,27.7,56
2026-01-16 21:00:00+08:00,38.6,63.2,70.7,27.4,57
2026-01-16 22:00:00+08:00,20.5,32.6,36.6,27.3,58
2026-01-16 23:00:00+08:00,21.7,34.6,39.4,27.1,58
2026-01-17 00:00:00+08:00,17.9,32.2,37.2,26.8,59
2026-01-17 01:00:00+08:00,12.5,24.5,25.9,26.9,59
2026-01-17 02:00:00+08:00,18.4,28.6,30.3,26.8,60
2026-01-17 03:00:00+08:00,18.5,29.7,32.1,26.8,60
2026-01-17 08:00:00+08:00,46.4,70.3,77.9,27.4,57
2026-01-17 09:00:00+08:00,25.7,39.4,46.7,28.2,53
2026-01-17 10:00:00+08:00,21.9,33.8,38.5,29.3,51
2026-01-17 11:00:00+08:00,19.1,29.9,32.5,30.1,49
2026-01-17 12:00:00+08:00,22.0,34.3,37.0,30.3,47
2026-01-17 13:00:00+08:00,33.6,54.7,59.9,30.6,48
2026-01-17 14:00:00+08:00,21.3,31.5,34.1,30.5,48
2026-01-17 15:00:00+08:00,19.5,29.5,31.8,30.3,47
2026-01-17 16:00:00+08:00,11.5,22.9,23.8,30.0,46
2026-01-17 17:00:00+08:00,196.2,358.9,370.0,30.1,46
2026-01-17 18:00:00+08:00,48.3,75.4,81.2,30.4,48
2026-01-17 19:00:00+08:00,57.7,92.7,96.1,28.4,54
2026-01-17 20:00:00+08:00,52.2,83.9,87.3,27.6,56
2026-01-17 21:00:00+08:00,44.8,70.6,76.3,27.3,55
2026-01-17 22:00:00+08:00,35.7,56.5,67.8,27.0,58
2026-01-17 23:00:00+08:00,32.3,50.9,62.3,27.0,59
2026-01-18 00:00:00+08:00,30.1,46.9,57.4,26.8,60
2026-01-18 01:00:00+08:00,28.3,44.5,53.9,26.7,61
2026-01-18 02:00:00+08:00,24.6,38.6,45.6,26.5,62
2026-01-18 07:00:00+08:00,36.3,57.2,65.5,26.6,60
2026-01-18 08:00:00+08:00,19.6,31.0,34.2,27.4,58
2026-01-18 09:00:00+08:00,23.6,36.5,39.4,28.2,56
2026-01-18 10:00:00+08:00,18.4,28.9,30.2,29.2,53
2026-01-18 11:00:00+08:00,9.8,20.0,20.7,30.0,48
2026-01-18 12:00:00+08:00,8.3,18.2,19.0,30.9,46
2026-01-18 13:00:00+08:00,13.6,24.2,25.2,31.5,45
2026-01-18 14:00:00+08:00,23.5,35.7,40.7,31.5,48
2026-01-18 15:00:00+08:00,17.6,28.7,31.4,30.7,50
2026-01-18 16:00:00+08:00,14.0,23.7,24.4,30.1,53
2026-01-18 17:00:00+08:00,13.0,23.7,24.9,29.1,56
2026-01-18 21:00:00+08:00,15.8,26.1,27.0,27.3,60
2026-01-19 05:00:00+08:00,20.8,31.7,35.1,27.5,60
2026-01-19 06:00:00+08:00,24.4,37.1,43.3,27.4,60
2026-01-19 07:00:00+08:00,25.8,39.7,46.9,27.8,59
2026-01-19 08:00:00+08:00,22.7,35.0,40.4,28.7,56
2026-01-19 09:00:00+08:00,25.3,39.3,46.2,29.8,54
2026-01-19 10:00:00+08:00,25.3,39.8,47.1,30.9,51
2026-01-19 11:00:00+08:00,20.0,30.8,33.6,31.0,48
2026-01-19 15:00:00+08:00,15.1,25.4,26.0,31.1,46
2026-01-19 16:00:00+08:00,17.7,27.6,28.8,30.5,49
2026-01-19 17:00:00+08:00,23.1,35.5,40.9,29.5,53
2026-01-19 18:00:00+08:00,27.2,42.8,51.7,28.8,56
