"location_key","source","external_id","name","locality","country_iso","owner_name","provider_name","is_monitor","is_mobile","latitude","longitude","geom","created_at","updated_at"
"openaq:2088223","openaq","2088223","Government House","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.763911018899341,100.51289004935268,"0101000020E6100000781AC930D3205940137456581F872B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:2167","openaq","2167","Highway District","Samut Sakhon","TH","Unknown Governmental Organization","Air4Thai",True,False,13.7054879,100.315622,"0101000020E61000007BF99D26331459408B72C4B535692B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:2181641","openaq","2181641","ทองหล่อ 8","NaN","TH","Unknown Person","AirGradient",False,False,13.7316,100.5834,"0101000020E6100000211FF46C56255940D881734694762B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:225568","openaq","225568","Bang Khen District Office, Bangkok","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.873603,100.595839,"0101000020E61000009BABE63922265940FE5F75E448BF2B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225571","openaq","225571","Bang Khun Thian District Office, Bangkok","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.659908,100.435902,"0101000020E6100000B49080D1E51B5940CFBC1C76DF512B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225572","openaq","225572","Kasertsart University","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.839923,100.575632,"0101000020E6100000FDA19927D7245940015130630AAE2B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225574","openaq","225574","Phra Kanong District Office,  Bangkok","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.691511,100.61457,"0101000020E610000093C6681D5527594005A6D3BA0D622B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225575","openaq","225575","Bangkok Noi Train Police Station","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.759619,100.481137,"0101000020E610000051F9D7F2CA1E594028D714C8EC842B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225577","openaq","225577","Bank of Ayuthaya Head Office Yan Nawa, Bangkok","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.679226,100.54687,"0101000020E6100000774A07EBFF225940902FA182C35B2B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225580","openaq","225580","National Housing Authority Klongchan","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.779873,100.646009,"0101000020E6100000FDFA2136582959401B118C834B8F2B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225582","openaq","225582","Khlong Toei District Office, Bangkok","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.708488,100.583747,"0101000020E6100000D788601C5C25594086376BF0BE6A2B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225590","openaq","225590","Sai Mai District Office, Bangkok","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.896035,100.660628,"0101000020E61000009AB4A9BA472A594089247A19C5CA2B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225591","openaq","225591","Ladphrao District Office, Bangkok","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.803587,100.607535,"0101000020E6100000390B7BDAE126594044FB58C16F9B2B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225593","openaq","225593","Big C Supercenter Bang Na","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.667987,100.635313,"0101000020E6100000506EDBF7A82859406A4E5E6402562B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225595","openaq","225595","Bang Bon 5 Market","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.639165,100.372958,"0101000020E610000005323B8BDE175940E57E87A240472B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225596","openaq","225596","Sathon District Office, Bangkok","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.707763,100.526787,"0101000020E61000004F3DD2E0B621594040A374E95F6A2B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225599","openaq","225599","Bangrak Lovely Plaza","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.726136,100.528055,"0101000020E610000050DF32A7CB21594082E50819C8732B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225604","openaq","225604","Seacon Square","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.695561,100.647615,"0101000020E61000008A592F867229594001BF469220642B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225610","openaq","225610","Bueng Kum District Office, Bangkok","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.785212,100.669183,"0101000020E61000008202EFE4D32A59407FDAA84E07922B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225612","openaq","225612","Bansomdejchaopraya Rajabhat University","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.732846,100.487662,"0101000020E61000002060ADDA351F59404302469737772B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225613","openaq","225613","Lat Krabang Hospital","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.72205,100.784069,"0101000020E6100000AD33BE2F2E3259405227A089B0712B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225614","openaq","225614","Tha phra Intersection","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.729431,100.474373,"0101000020E6100000BF4692205C1E59408D60E3FA77752B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225617","openaq","225617","Suan Luang District Office, Bangkok","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.731051,100.651705,"0101000020E6100000F168E388B52959408C6A11514C762B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225619","openaq","225619","Don Mueng District Office, Bangkok","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.910986,100.594877,"0101000020E61000002009FB76122659404B3ACAC16CD22B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225621","openaq","225621","Thon Buri Market Sanam Luang 2","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.746257,100.355099,"0101000020E6100000E8F527F1B916594078D2C265157E2B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225622","openaq","225622","Huai Khwang District Office, Bangkok","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.77682,100.579543,"0101000020E61000000CE8853B17255940E8C1DD59BB8D2B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225624","openaq","225624","Odeon Circus","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.737136,100.512734,"0101000020E6100000066344A2D02059409468C9E369792B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225629","openaq","225629","Department of Disease Control","Nonthaburi","TH","Unknown Governmental Organization","Air4Thai",True,False,13.852778,100.529444,"0101000020E61000000F441669E2215940207F69519FB42B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:225631","openaq","225631","National Economic and Social Development Council Office","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.756281,100.514267,"0101000020E61000005F9A22C0E92059401F2C634337832B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225632","openaq","225632","Chomthong District Office, Bangkok","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.677757,100.483861,"0101000020E6100000D5B32094F71E594028452BF7025B2B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225633","openaq","225633","Siam University","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.718689,100.45391,"0101000020E6100000F35487DC0C1D594069FD2D01F86F2B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225634","openaq","225634","Rat Burana District Office,  Bangkok","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.6821364,100.5060513,"0101000020E61000004AE6FD246320594085D272FB405D2B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225635","openaq","225635","Wang Thonglang District Office, Bangkok","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.778981,100.622294,"0101000020E6100000CF9F36AAD32759402769FE98D68E2B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225637","openaq","225637","South Bangkok Power Plant","Samut Prakan","TH","Unknown Governmental Organization","Air4Thai",True,False,13.618,100.5562,"0101000020E61000004182E2C79823594023DBF97E6A3C2B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:225638","openaq","225638","Samyan Mitrtown","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.733136,100.52829,"0101000020E61000007233DC80CF2159405F0A0F9A5D772B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225640","openaq","225640","Library under King Taksin Bridge","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.719705,100.508782,"0101000020E6100000C8B260E28F2059400D897B2C7D702B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225641","openaq","225641","Din Dang, Bangkok","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.7619223,100.558606,"0101000020E61000005C566133C0235940AB2F01AE1A862B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225642","openaq","225642","Bang Phlat District Office, Bangkok","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.793965,100.504956,"0101000020E6100000D17AF8325120594058569A9482962B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225643","openaq","225643","Bangkok University Rangsit Campus","Pathum Thani","TH","Unknown Governmental Organization","Air4Thai",True,False,14.03742,100.605216,"0101000020E610000005C1E3DBBB265940C16ED8B628132C40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:225645","openaq","225645","National Housing Authority Bangplee","Samut Prakan","TH","Unknown Governmental Organization","Air4Thai",True,False,13.5705,100.7862867,"0101000020E6100000E8717385523259406ABC749318242B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:225647","openaq","225647","Phra Nakhon District Office, Bangkok","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.76415,100.499077,"0101000020E6100000E44BA8E0F01F5940107A36AB3E872B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225650","openaq","225650","The Government Public Relations Department","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.783185,100.540489,"0101000020E610000041B62C5F972259407E6FD39FFD902B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225651","openaq","225651","Saphan Sung District Office, Bangkok","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.768892,100.685743,"0101000020E6100000809D9B36E32B5940E34F5436AC892B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225652","openaq","225652","Public Park to commemorate the sixth anniversary of His Majesty the King","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.697252,100.497185,"0101000020E6100000F4C308E1D11F59402524D236FE642B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225653","openaq","225653","Chokchai Police Station","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.7954248,100.5930298,"0101000020E61000006B234333F4255940CCDA5CEB41972B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225656","openaq","225656","Bang Sue District Office, Bangkok","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.809596,100.537883,"0101000020E6100000C284D1AC6C225940E1F1ED5D839E2B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225660","openaq","225660","Chaloem Phrakiat Rama 9 Park Min buri, Bangkok","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.813578,100.73208,"0101000020E610000090831266DA2E59407C7DAD4B8DA02B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225667","openaq","225667","Mahaisawan Intersection","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.70515,100.48465,"0101000020E610000069006F81041F59407E8CB96B09692B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225668","openaq","225668","Bang Kapi District Office, Bangkok","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.766478,100.647785,"0101000020E6100000B875374F75295940FC34EECD6F882B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225671","openaq","225671","Khlong Sam Wa District Office, Bangkok","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.859911,100.704002,"0101000020E61000006494675E0E2D5940FAF02C4146B82B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225672","openaq","225672","Suan Sayam-Ram Intra Intersection","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.813844,100.686594,"0101000020E61000004FE8F527F12B594076172829B0A02B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225673","openaq","225673","National Housing Authority Dindaeng","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.762516670000002,100.5502,"0101000020E610000097900F7A36235940139CC09568862B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225677","openaq","225677","Lak Si District Office, Bangkok","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.887395,100.579247,"0101000020E6100000975302621225594091442FA358C62B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225678","openaq","225678","Bang Khae District Office, Bangkok","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.696314,100.409049,"0101000020E6100000895DDBDB2D1A59406F7EC34483642B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225679","openaq","225679","Dusit District Office, Bangkok","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.776664,100.520982,"0101000020E610000080F3E2C4572159400AF65FE7A68D2B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225680","openaq","225680","Sri Nakhon Khuean Khan Park","NaN","TH","Unknown Governmental Organization","Air4Thai",True,False,13.696681,100.563631,"0101000020E6100000C100C28712245940397D3D5FB3642B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:225681","openaq","225681","Soi Sukhumwit 63 Roadside Wattana, Bangkok","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.722096,100.584559,"0101000020E610000047E5266A6925594014252191B6712B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225682","openaq","225682","King Mongkut's University of Technology Thonburi","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.651004,100.496673,"0101000020E610000099F38C7DC91F594060217365504D2B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225683","openaq","225683","Nong Chok District Office, Bangkok","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.855362,100.86267,"0101000020E6100000614F3BFC35375940787B1002F2B52B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225684","openaq","225684","Army Apartment Sam Sen","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.783554,100.5344645,"0101000020E6100000DF1797AA34225940CB4C69FD2D912B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225685","openaq","225685","National Housing  Huaykwang","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.77553,100.569195,"0101000020E6100000FD82DDB06D2459403E22A644128D2B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225686","openaq","225686","Highway NO.3902 km.13 +600","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.636514,100.414262,"0101000020E61000006F7EC344831A59406DE4BA29E5452B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225688","openaq","225688","Ratchathewi District Office, Bangkok","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.7590851,100.5345788,"0101000020E6100000A3C8FF893622594004C35ECDA6842B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225689","openaq","225689","Phutthamonthon 1 - Borommaratchachonnani Intersection","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.780778,100.426727,"0101000020E61000007E54C37E4F1B594061DF4E22C28F2B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:225691","openaq","225691","Ma Charean Roadside, Petcha Kasem 8, Nong Khaem","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.705582,100.343164,"0101000020E6100000884A2366F6155940E44A3D0B42692B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:229077","openaq","229077","Suvarnabhumi Airport Free Zone","NaN","TH","Unknown Governmental Organization","Air4Thai",True,False,13.702778,100.75,"0101000020E6100000000000000030594053B29C84D2672B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:229131","openaq","229131","King Kaew Temple","NaN","TH","Unknown Governmental Organization","Air4Thai",True,False,13.676111,100.715,"0101000020E6100000F6285C8FC22D594085EE92382B5A2B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:229191","openaq","229191","Lalin Greenville Village","NaN","TH","Unknown Governmental Organization","Air4Thai",True,False,13.702383,100.698808,"0101000020E6100000B98B3045B92C594061889CBE9E672B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:2326","openaq","2326","Thai Meteorological Department","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.666183,100.605742,"0101000020E610000013F4177AC4265940664D2CF015552B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:2352","openaq","2352","Thonburi Power Sub-Station","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.727622,100.486568,"0101000020E6100000EED11BEE231F594042B3EBDE8A742B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:2375","openaq","2375","Bodindecha Sing Singhaseni School","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.769634,100.614567,"0101000020E6100000DA8CD3105527594082C7B7770D8A2B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:2376","openaq","2376","Samut Sakhon Wittayalai School","Samut Sakhon","TH","Unknown Governmental Organization","Air4Thai",True,False,13.5502631,100.2647676,"0101000020E610000096C2CDF3F11059402364C515BC192B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:2433","openaq","2433","Nonsi Witthaya School","Bangkok","TH","Unknown Governmental Organization","Air4Thai",True,False,13.70806667,100.5473333,"0101000020E6100000C1E03F82072359404313EEB6876A2B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:2473770","openaq","2473770","Talingchan, Bangkok, Thailand","NaN","TH","Unknown Person","AirGradient",False,False,13.771228,100.434618,"0101000020E6100000301004C8D01B5940DC847B65DE8A2B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:2603964","openaq","2603964","NaN","NaN","TH","Unknown Person","AirGradient",False,False,13.771263,100.434679,"0101000020E61000008350DEC7D11B5940CD3AE3FBE28A2B40","2026-06-09 17:50:16.015093+00","2026-06-10 15:53:52.679314+00"
"openaq:2608457","openaq","2608457","Talingchan, Bangkok, Thailand","NaN","TH","Unknown Person","AirGradient",False,False,13.771263,100.434679,"0101000020E61000008350DEC7D11B5940CD3AE3FBE28A2B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
"openaq:2674799","openaq","2674799","Talingchan, Bangkok, Thailand","NaN","TH","Unknown Person","AirGradient",False,False,13.771263,100.434679,"0101000020E61000008350DEC7D11B5940CD3AE3FBE28A2B40","2026-06-06 13:35:24.296129+00","2026-06-10 15:53:52.679314+00"
